Date,Unix,Ticker,Price,stock_p_change,SP500,sp500_p_change,Difference,DE Ratio,Trailing P/E,Price/Sales,Price/Book,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue Per Share,Market Cap,Enterprise Value,Forward P/E,PEG Ratio,Enterprise Value/Revenue,Enterprise Value/EBITDA,Revenue,Gross Profit,EBITDA,Net Income Avl to Common ,Diluted EPS,Earnings Growth,Revenue Growth,Total Cash,Total Cash Per Share,Total Debt,Current Ratio,Book Value Per Share,Cash Flow,Beta,Held by Insiders,Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior ,Status
2008-12-02,1228197600.0,ACN,24.85,42.66,848.81,30.68,11.98,0.003,11.32,0.70,7.01,6.68,11.99,16.39,73.49,41.434,18370000000.0,14200000000.0,N/A,0.99,0.56,4.026,0.56,7190000000.0,4.026,1690000000.0,2.65,37.30,17.70,3620000000.0,5.911,8279999.999999999,1.338,4.145,2800000000.0,0.81,0.32,79.20,9690000.0,2.7,1.60,7920000.0,1.0
2012-02-29,1330495200.0,ACN,52.17,27.7,1365.68,10.91,16.79,0.15,16.81,1.36,10.21,8.38,13.00,16.43,70.63,43.97,33520000000.000004,33520000000.000004,14.19,1.40,1.18,7.93,1.18,8390000000.000001,7.93,2390000000.0,3.55,20.10,17.10,5100000000.0,7.88,6380000.0,1.45,5.84,3810000000.0,0.86,0.30,81.40,8510000.0,1.80,1.30,8870000.0,1.0
2007-03-14,1173848400.0,ACN,28.61,-3.01,1387.17,-5.17,2.16,0.018,20.92,1.12,12.18,5.53,10.03,13.63,72.17,31.834,20850000000.0,18320000000.0,N/A,1.27,0.97,8.044,0.97,4990000000.0,8.044,1040000000.0,1.69,32.20,13.70,2740000000.0,4.644,31580000.0,1.216,2.929,2470000000.0,1.83,74.44,66.20,5120000.0,1.8,0.90,3520000.0,1.0
2011-09-01,1314853200.0,ACN,45.82,19.05,1204.42,16.78,2.27,0.11,17.02,1.33,9.32,8.12,12.83,15.56,62.34,40.45,29280000000.0,29280000000.0,14.11,1.46,1.13,7.64,1.13,7250000000.0,7.64,2109999999.9999998,3.15,28.00,20.60,5260000000.0,8.16,4620000.0,1.51,5.75,29280000000.0,0.79,45.71,73.70,12350000.0,1.80,1.90,11590000.0,1.0
2006-08-22,1156222800.0,ACN,22.39,45.06,1298.82,12.72,32.34,0.034,20.22,0.93,11.32,4.72,9.92,13.40,52.62,30.921,16489999999.999998,13860000000.0,N/A,1.24,0.76,6.175,0.76,5090000000.0,6.175,856020000.0,1.41,12.10,6.80,2990000000.0,5.175,50390000.0,1.21,2.571,2420000000.0,1.43,3.18,47.40,3080000.0,1.2,0.50,2730000.0,1.0
2013-04-23,1366693200.0,ACN,69.08,6.3,1578.78,18.79,-12.49,0.00,17.47,1.72,8.91,10.85,14.12,15.51,61.32,43.98,42950000000.0,42950000000.0,16.05,1.55,1.52,9.92,1.52,8990000000.0,9.92,3070000000.0,4.29,71.10,3.80,5640000000.0,8.67,0.00,1.63,8.39,3450000000.0,1.27,0.30,82.10,6610000.0,2.50,1.00,7310000.0,0.0
2011-11-08,1320732000.0,ACN,51.6,15.68,1275.92,9.3,6.38,0.10,17.07,1.36,9.63,8.33,12.97,15.52,66.97,42.37,31630000000.0,31630000000.0,13.74,1.44,1.16,7.79,1.16,8390000000.000001,7.79,2280000000.0,3.40,37.40,23.00,5710000000.0,8.90,4420000.0,1.45,6.05,31630000000.0,0.82,45.71,73.70,11830000.0,1.90,1.90,11120000.0,1.0
2008-04-07,1207544400.0,ACN,30.29,-24.63,1372.54,-40.58,15.95,0.004,16.14,0.92,10.25,6.23,11.67,16.59,72.24,38.252,21750000000.0,19100000000.0,N/A,0.98,0.82,6.069,0.82,6040000000.0,6.069,1450000000.0,2.28,37.00,17.20,2660000000.0,4.493,9130000.0,1.26,3.536,2450000000.0,1.15,0.31,73.50,10900000.0,3.8,1.90,10430000.0,1.0
2007-06-05,1181019600.0,ACN,33.68,-2.32,1530.95,-10.04,7.72,0.015,20.09,1.25,12.72,6.50,11.91,16.45,82.31,32.726,24480000000.0,21380000000.0,N/A,1.41,1.10,7.795,1.10,4990000000.0,7.795,1270000000.0,2.05,325.80,15.10,3140000000.0,5.293,29260000.0,1.244,3.243,2490000000.0,1.8,78.20,64.10,5000000.0,2.5,0.80,3560000.0,1.0
2005-02-10,1108015200.0,ACN,20.05,27.23,1197.01,5.85,21.38,0.023,21.00,1.56,13.88,7.74,10.95,15.15,48.93,15.748,23970000000.0,21460000000.0,16.25,1.19,1.37,10.97,1.37,4620000000.0,10.97,712760000.0,1.22,38.70,12.80,2870000000.0,3.05,40000000.0,1.45,1.862,1570000000.0,1.686,6.38,36.29,2780000.0,0.979,0.32,2640000.0,1.0
2004-12-10,1102658400.0,ACN,20.91,7.84,1188.0,6.01,1.83,0.023,21.49,1.65,16.89,8.09,11.64,16.38,54.30,15.096,24570000000.0,22060000000.0,16.90,1.25,1.46,10.94,1.46,4310000000.0,10.94,690830000.0,1.219,103.40,2.20,2840000000.0,3.03,33880000.0,1.381,1.57,1800000000.0,1.702,6.45,36.09,2420000.0,0.523,0.28,2029999.9999999998,1.0
2009-08-10,1249880400.0,ACN,29.74,15.77,1007.1,11.32,4.45,N/A,13.14,0.90,7.42,7.31,12.41,15.83,65.39,39.021,17890000000.0,17890000000.0,N/A,1.02,0.74,5.089,0.74,7190000000.0,5.089,1770000000.0,2.729,5.40,16.00,4010000000.0,6.531,1660000.0,1.46,4.805,3140000000.0,0.64,0.17,81.00,5280000.0,1.2,0.90,3720000.0,1.0
2006-11-02,1162447200.0,ACN,26.89,16.36,1367.34,10.41,5.95,0.027,20.74,1.06,10.11,5.34,9.84,12.20,54.21,30.943,19260000000.0,15900000000.0,N/A,1.17,0.87,7.524,0.87,4990000000.0,7.524,973330000.0,1.59,51.20,1.90,3420000000.0,5.852,51860000.0,1.264,3.263,2670000000.0,1.58,3.21,47.40,3940000.0,1.5,0.70,3950000.0,1.0
2006-11-28,1164693600.0,ADBE,39.91,5.31,1386.72,5.93,-0.62,N/A,49.29,9.76,4.80,19.92,25.06,11.14,13.69,4.226,23460000000.0,21480000000.0,N/A,2.23,8.94,22.217,8.94,1850000000.0,22.217,478820000.0,0.82,34.90,23.60,1990000000.0,3.405,N/A,4.477,8.379,821510000.0,1.81,0.54,85.20,15170000.0,2.3,2.60,16469999.999999998,0.0
2007-05-31,1180587600.0,ADBE,44.06,0.0,1530.62,-8.51,8.51,N/A,48.24,9.81,4.93,21.20,22.12,7.89,10.69,4.346,25410000000.0,23130000000.0,N/A,1.93,9.00,22.308,9.00,2280000000.0,22.308,544590000.0,0.90,36.90,0.90,2280000000.0,3.882,N/A,4.358,8.687,1020000000.0,2.24,0.19,86.70,17770000.0,2.7,3.00,17100000.0,1.0
2007-10-18,1192683600.0,ADBE,47.11,-40.18,1540.08,-38.93,-1.25,N/A,40.57,8.95,5.55,23.38,25.44,8.25,14.20,4.976,26380000000.0,24420000000.0,N/A,2.08,8.34,23.089,8.34,2280000000.0,23.089,684840000.0,1.13,117.40,41.40,1960000000.0,3.408,N/A,3.102,8.222,1360000000.0,19.31,0.52,87.60,13050000.0,1.3,2.30,15110000.0,0.0
2008-12-17,1229493600.0,ADBE,21.69,70.63,904.42,21.19,49.44,0.08,14.78,3.31,2.71,23.72,28.95,11.44,18.63,6.492,11850000000.0,10200000000.0,N/A,0.77,2.85,7.773,2.85,2800000000.0,7.773,848100000.0,1.51,6.60,4.20,2000000000.0,3.768,350000000.0,3.804,8.225,1340000000.0,1.85,0.51,87.30,9660000.0,0.9,1.80,12380000.0,1.0
2005-04-05,1112677200.0,ADBE,33.42,7.69,1181.39,11.02,-3.33,3.511,34.70,9.47,9.99,27.93,34.92,25.97,35.48,6.882,16200000000.0,14780000000.0,28.45,2.09,8.61,22.34,8.61,1560000000.0,22.34,479260000.0,1.92,69.10,28.70,1470000000.0,6.03,3.511,3.511,6.682,683740000.0,1.615,0.79,83.16,5780000.0,2.594,2.40,5350000.0,0.0
2004-11-12,1100239200.0,ADBE,29.47,11.67,1184.17,4.27,7.4,3.1,34.06,8.74,11.37,26.34,35.14,26.31,37.06,6.475,13860000000.0,12800000000.0,29.79,2.17,8.02,20.77,8.02,1200000000.0,20.77,420250000.0,1.706,39.20,11.20,1140000000.0,4.78,3.1,3.1,5.137,621520000.0,1.458,1.90,82.95,6930000.0,2.476,2.96,8310000.000000001,1.0
2005-02-07,1107756000.0,ADBE,31.75,23.65,1201.72,4.42,19.23,3.436,35.00,9.16,10.78,27.02,35.51,26.01,36.15,6.73,15190000000.0,14310000000.0,28.81,2.12,8.59,21.93,8.59,1560000000.0,21.93,450400000.0,1.82,39.20,11.20,1310000000.0,5.38,3.436,3.436,5.934,621520000.0,1.519,10.85,80.71,6930000.0,2.587,3.18,6620000.0,1.0
2008-01-23,1201068000.0,ADBE,34.33,-43.72,1338.6,-38.18,-5.54,N/A,28.40,6.19,4.20,22.92,27.18,9.19,14.77,5.405,19730000000.0,17550000000.0,N/A,1.28,5.56,14.939,5.56,2280000000.0,14.939,723810000.0,1.21,21.30,33.60,1990000000.0,3.469,N/A,3.018,8.091,N/A,2.11,0.49,85.80,11470000.0,2.00,2.00,11530000.0,0.0
2007-05-30,1180501200.0,ADBE,43.22,1.34,1530.23,-8.62,9.96,N/A,48.24,9.81,4.93,21.20,22.12,7.89,10.69,4.346,25410000000.0,22930000000.0,N/A,1.93,8.92,22.11,8.92,2280000000.0,22.11,544590000.0,0.90,36.90,0.90,2280000000.0,3.882,N/A,4.358,8.687,1020000000.0,2.24,0.19,86.70,17770000.0,2.7,3.00,17100000.0,1.0
2012-07-02,1341205200.0,ADBE,32.19,42.99,1365.51,18.2,24.79,24.76,20.91,3.54,2.52,17.94,27.87,8.53,13.54,8.78,14430000000.0,14430000000.0,12.22,1.44,3.33,9.67,3.33,3780000000.0,9.67,777910000.0,1.55,2.40,9.90,3000000000.0,6.10,1510000000.0,3.03,12.35,1580000000.0,1.32,6.54,85.80,15120000.0,3.90,3.10,16140000.0,1.0
2007-03-09,1173420000.0,ADBE,39.17,-16.9,1402.84,-7.8,-9.1,N/A,47.31,8.85,4.42,19.64,22.17,11.03,14.42,4.337,23000000000.0,20520000000.0,N/A,1.78,7.97,19.55,7.97,2280000000.0,19.55,505810000.0,0.83,17.30,33.70,2280000000.0,3.876,N/A,4.258,8.773,927240000.0,2.24,0.19,85.40,13040000.0,2.7,2.20,14190000.0,0.0
2007-03-15,1173934800.0,ADBE,38.62,-15.56,1392.28,-7.48,-8.08,N/A,47.69,8.83,4.41,19.59,22.10,8.47,14.38,4.337,23130000000.0,20030000000.0,N/A,1.74,7.78,23.338,7.78,2280000000.0,23.338,504420000.0,0.82,16.40,33.70,2280000000.0,3.9,N/A,4.3,8.773,N/A,2.31,0.54,85.90,14190000.0,2.7,2.40,15830000.0,0.0
2008-12-04,1228370400.0,ADBE,20.44,78.57,845.22,30.85,47.72,0.08,14.93,3.35,2.74,23.72,28.95,11.44,18.63,6.492,11980000000.0,10330000000.0,N/A,0.70,2.89,7.871,2.89,2800000000.0,7.871,848100000.0,1.51,6.60,4.20,2000000000.0,3.765,350000000.0,3.804,8.225,1340000000.0,1.85,0.51,87.40,12380000.0,1.6,2.30,11990000.0,1.0
2006-06-23,1151038800.0,ADBE,30.6,33.46,1244.5,20.74,12.72,N/A,32.48,8.06,3.87,23.13,29.44,11.41,15.95,4.27,18260000000.0,16610000000.0,N/A,1.63,7.26,18.374,7.26,1850000000.0,18.374,529340000.00000006,0.94,17.80,28.10,1830000000.0,3.05,N/A,4.055,7.965,814340000.0,1.75,0.53,83.10,14190000.0,2.5,2.40,15350000.0,1.0
2007-04-30,1177909200.0,ADBE,41.56,-9.14,1482.37,-6.17,-2.97,N/A,47.87,9.82,4.94,21.20,22.12,7.89,10.69,4.346,25220000000.0,22940000000.0,N/A,1.93,8.93,22.121,8.93,2280000000.0,22.121,544590000.0,0.90,36.90,0.90,2280000000.0,3.882,N/A,4.358,8.687,1020000000.0,2.37,0.19,85.50,17100000.0,2.90,2.90,13040000.0,0.0
2011-08-05,1312520400.0,ADBE,25.62,24.98,1199.38,15.98,9.0,28.17,14.01,3.34,2.51,23.78,28.84,8.93,18.22,7.98,12410000000.0,12410000000.0,10.18,1.01,3.07,8.56,3.07,3400000000.0,8.56,962940000.0,1.87,54.40,8.50,2630000000.0,5.32,1520000000.0,3.23,10.92,12410000000.0,1.54,0.43,86.30,13350000.0,2.00,2.60,13890000.0,1.0
2007-05-01,1177995600.0,ADBE,41.73,-10.64,1486.3,-6.78,-3.86,N/A,46.38,9.51,4.78,21.20,22.12,7.89,10.69,4.346,24440000000.0,22640000000.0,N/A,1.94,8.81,21.838,8.81,2280000000.0,21.838,544590000.0,0.90,36.90,0.90,2280000000.0,3.882,N/A,4.358,8.687,1020000000.0,2.37,0.19,85.30,17100000.0,2.90,2.90,13040000.0,0.0
2011-10-18,1318914000.0,ADBE,26.76,24.96,1225.38,19.22,5.74,27.25,14.37,3.16,2.32,22.79,28.13,8.71,17.43,8.12,11680000000.0,11680000000.0,10.29,0.91,2.87,8.23,2.87,3400000000.0,8.23,927980000.0,1.83,15.20,2.30,2720000000.0,5.54,1520000000.0,3.36,11.29,11680000000.0,1.56,0.43,86.30,17400000.0,2.40,3.50,17780000.0,1.0
2008-12-05,1228456800.0,ADBE,21.66,68.51,876.07,26.24,42.27,0.08,13.54,3.35,2.74,23.72,28.95,11.44,18.63,6.492,10860000000.0,10330000000.0,N/A,0.70,2.89,7.871,2.89,2800000000.0,7.871,848100000.0,1.51,6.60,4.20,2000000000.0,3.765,350000000.0,3.804,8.225,1340000000.0,1.85,0.51,87.40,12380000.0,1.6,2.30,11990000.0,1.0
2007-03-28,1175058000.0,ADBE,41.58,-14.19,1417.23,-6.45,-7.74,N/A,47.03,9.83,4.93,21.20,22.07,7.88,10.69,4.346,24800000000.0,22960000000.0,N/A,1.93,8.94,22.173,8.94,2280000000.0,22.173,544590000.0,0.90,36.90,0.90,2280000000.0,3.879,N/A,4.358,8.699,1000000000.0,2.24,0.19,85.30,13040000.0,2.7,2.20,14190000.0,0.0
2005-08-31,1125464400.0,ADBE,27.04,19.97,1220.33,6.84,13.13,3.861,26.25,7.40,7.09,28.83,35.49,19.25,33.18,3.732,13330000000.0,11640000000.0,N/A,1.67,6.46,16.576,6.46,1560000000.0,16.576,519630000.0,1.03,36.90,21.00,1690000000.0,3.439,3.861,3.861,3.826,686360000.0,N/A,0.71,84.10,29450000.0,4.7,6.00,26950000.0,1.0
2005-01-24,1106546400.0,ADI,24.57,14.49,1163.75,8.86,5.63,6.223,23.74,4.94,3.43,21.67,26.55,12.77,15.94,6.704,12960000000.0,10270000000.0,20.52,1.36,3.90,14.63,3.90,1550000000.0,14.63,570740000.0,1.452,91.30,28.60,2680000000.0,7.14,6.223,6.223,10.11,778040000.0,2.443,1.53,82.09,8740000.0,1.974,2.36,11190000.0,1.0
2008-01-23,1201068000.0,ADI,21.22,-30.25,1338.6,-38.18,7.93,N/A,18.56,3.28,3.53,19.79,22.43,10.12,17.34,7.768,8420000000.0,7160000000.0,N/A,0.97,2.85,9.978,2.85,1520000000.0,9.978,500700000.0,1.50,N/A,N/A,1080000000.0,3.564,N/A,3.611,7.708,820360000.0,1.32,1.94,80.10,5630000.0,2.7,1.90,5290000.0,1.0
2005-10-31,1130738400.0,ADI,25.27,-6.96,1207.01,14.16,-21.12,6.628,27.89,5.25,3.28,19.96,22.98,7.33,12.57,6.426,12890000000.0,10100000000.0,N/A,1.73,4.21,14.294,4.21,1550000000.0,14.294,478710000.0,1.24,28.20,18.90,2780000000.0,7.475,6.628,6.628,10.297,654520000.0,N/A,1.38,83.30,7580000.0,2.3,2.10,7160000.0,0.0
2007-04-05,1175749200.0,ADI,26.96,-13.2,1443.76,-5.08,-8.12,N/A,22.06,4.47,3.62,22.02,23.79,10.72,16.70,7.512,11800000000.0,9850000000.0,N/A,1.11,3.73,11.31,3.73,1510000000.0,11.31,582150000.0,1.60,27.10,11.30,1950000000.0,5.855,N/A,5.808,9.772,654000000.0,1.75,1.51,81.40,6600000.0,1.5,2.00,8340000.0,0.0
2005-09-07,1126069200.0,ADI,26.8,-19.22,1236.36,4.66,-23.88,6.628,29.72,5.78,3.61,19.96,22.98,7.33,12.57,6.426,13730000000.0,11070000000.0,N/A,1.89,4.62,15.663,4.62,1550000000.0,15.663,478710000.0,1.24,28.20,18.90,2780000000.0,7.475,6.628,6.628,10.297,654520000.0,N/A,1.38,83.30,9540000.0,3.5,2.60,8230000.0,0.0
2004-05-12,1084338000.0,ADI,33.08,-25.03,1097.28,5.66,-30.69,6.053,49.06,7.97,5.07,16.25,20.38,7.46,11.15,5.663,16829999999.999998,15120000000.0,22.52,1.46,6.92,33.84,6.92,1120000000.0,33.84,355130000.0,0.918,183.30,19.90,2310000000.0,6.17,6.053,6.053,9.198,519360000.0,2.687,1.52,79.83,7640000.0,2.365,2.08,7180000.0,0.0
2008-12-18,1229580000.0,ADI,14.26,74.89,885.28,24.53,50.36,N/A,7.44,2.25,2.40,30.44,24.32,12.95,22.08,8.825,5730000000.0,4510000000.0,N/A,1.04,1.75,5.768,1.75,1580000000.0,5.768,525179999.99999994,2.65,47.00,6.00,1310000000.0,4.498,N/A,3.672,8.312,669370000.0,1.14,2.05,84.00,5610000.0,0.9,2.00,4900000.0,1.0
2009-03-27,1238130000.0,ADI,15.79,46.74,815.94,42.97,3.77,N/A,13.34,2.41,2.45,18.01,22.23,11.22,18.05,8.413,4600000000.0,4600000000.0,N/A,2.54,1.88,6.573,1.88,1580000000.0,6.573,427910000.0,1.50,93.30,22.40,1280000000.0,4.406,N/A,4.485,8.248,551860000.0,0.92,2.02,84.40,9130000.0,1.2,3.20,7540000.0,1.0
2008-12-12,1229061600.0,ADI,15.15,62.51,879.73,25.77,36.74,N/A,6.98,2.08,2.22,30.44,24.32,12.95,22.08,8.825,5380000000.0,4070000000.0000005,N/A,0.92,1.57,5.202,1.57,1520000000.0,5.202,525179999.99999994,2.65,47.00,6.00,1310000000.0,4.498,N/A,3.672,8.312,669370000.0,1.14,2.05,83.40,4900000.0,0.9,1.70,5540000.0,1.0
2011-08-05,1312520400.0,ADI,26.47,30.34,1199.38,15.98,14.36,25.32,10.94,3.34,2.80,29.52,36.38,15.06,27.25,10.07,7510000000.0,7510000000.0,10.44,1.15,2.50,6.19,2.50,1800000000.0,6.19,881920000.0,2.89,44.70,18.30,3430000000.0,11.45,906930000.0,7.30,11.96,7510000000.0,1.04,1.93,85.10,6320000.0,1.80,2.10,6350000.0,1.0
2004-06-22,1087880400.0,ADI,33.38,-17.17,1134.41,7.01,-24.18,5.778,40.35,7.28,4.78,18.48,23.06,9.37,13.19,6.058,16920000000.000002,14380000000.0,20.10,1.25,6.09,26.34,6.09,1120000000.0,26.34,436400000.0,1.116,183.30,19.90,2540000000.0,6.76,5.778,5.778,9.575,648600000.0,2.715,1.53,82.04,6910000.0,1.735,1.87,7640000.0,0.0
2008-04-17,1208408400.0,ADI,23.75,-28.76,1365.56,-36.32,7.56,N/A,14.13,3.65,3.95,28.20,22.48,10.23,16.65,8.086,9240000000.0,7970000000.0,N/A,1.21,3.15,11.023,3.15,1520000000.0,11.023,466090000.0,2.23,141.90,3.80,1270000000.0,4.327,N/A,2.951,7.958,789630000.0,1.34,2.04,86.30,5250000.0,1.1,1.80,5080000.0,1.0
2007-02-20,1171951200.0,ADI,24.48,-14.17,1459.68,-6.83,-7.34,N/A,22.26,4.38,3.28,21.35,23.07,9.76,15.42,7.172,11280000000.0,9150000000.0,N/A,0.93,3.56,10.878,3.56,1510000000.0,10.878,549480000.0,1.48,102.50,3.60,2130000000.0,6.223,N/A,6.134,10.046,621100000.0,2.11,1.48,81.90,10080000.0,3.6,3.10,9830000.0,0.0
2005-03-17,1111039200.0,ADI,26.03,4.61,1190.21,9.83,-5.22,6.453,25.08,5.22,3.65,21.52,26.00,12.28,15.29,6.661,13380000000.0,11020000000.0,22.04,1.59,4.23,16.2,4.23,1550000000.0,16.2,561340000.0,1.43,91.30,28.60,2600000000.0,6.98,6.453,6.453,10.025,703270000.0,2.582,1.67,81.54,8700000.0,2.413,2.37,8740000.0,0.0
2004-11-11,1100152800.0,ADI,28.17,-3.51,1173.48,5.22,-8.73,6.081,28.75,5.83,3.95,20.57,25.51,11.51,15.24,6.522,14570000000.0,11880000000.0,25.16,1.33,4.64,18.14,4.64,1120000000.0,18.14,526500000.0,1.339,183.30,19.90,2690000000.0,7.11,6.081,6.081,9.991,648600000.0,2.739,1.53,81.08,10960000.0,2.55,2.94,11000000.0,0.0
2004-08-10,1092114000.0,ADI,25.77,4.35,1079.04,13.91,-9.56,5.778,32.19,5.76,3.78,18.48,23.06,9.37,13.19,6.058,13500000000.0,11060000000.0,16.04,0.99,4.68,20.26,4.68,1120000000.0,20.26,436400000.0,1.116,183.30,19.90,2540000000.0,6.76,5.778,5.778,9.575,648600000.0,2.647,1.53,81.98,6850000.0,1.84,1.85,7900000.0,0.0
2008-10-14,1223960400.0,ADI,17.6,30.62,998.01,9.42,21.2,N/A,9.29,2.66,2.92,28.18,22.76,11.95,19.25,8.862,6610000000.0,5700000000.0,N/A,0.71,2.17,7.586,2.17,1520000000.0,7.586,474190000.0,2.45,15.10,6.70,1280000000.0,4.399,N/A,3.353,8.23,709960000.0,1.06,2.07,86.20,6420000.0,1.1,2.30,5820000.0,1.0
2012-03-19,1332133200.0,ADI,34.64,14.92,1409.75,9.83,5.09,22.65,15.56,4.06,3.08,26.94,34.36,12.67,21.78,9.74,9030000000.0,9030000000.0,14.60,2.04,3.10,8.08,3.10,1990000000.0,8.08,784670000.0,2.55,37.20,11.00,3670000000.0,12.31,870160000.0,8.82,12.90,898600000.0,1.19,1.97,85.40,4480000.0,1.60,1.50,5010000.0,1.0
2005-04-08,1112936400.0,ADI,25.78,9.12,1181.2,9.68,-0.56,6.453,24.91,5.15,3.60,21.52,26.00,12.28,15.29,6.661,13290000000.0,10850000000.0,21.88,1.57,4.16,15.94,4.16,1550000000.0,15.94,561340000.0,1.43,91.30,28.60,2600000000.0,6.98,6.453,6.453,10.025,703270000.0,2.77,1.67,80.82,8900000.0,2.407,2.43,8700000.0,0.0
2013-04-22,1366606800.0,ADI,37.82,28.61,1562.5,20.29,8.32,17.57,20.28,4.84,3.00,24.04,30.44,9.26,15.75,8.91,9730000000.0,9730000000.0,15.87,5.94,3.64,10.54,3.64,1740000000.0,10.54,643080000.0,2.09,5.90,4.00,3990000000.0,13.03,759670000.0,9.47,14.13,757690000.0,1.07,1.00,87.80,4670000.0,2.30,1.50,5320000.0,1.0
2004-01-20,1074578400.0,ADI,35.83,-29.25,1138.77,4.03,-33.28,N/A,64.74,9.17,5.69,14.57,18.25,6.09,9.70,5.356,18780000000.0,16660000000.0,28.06,1.56,8.14,44.42,8.14,1120000000.0,44.42,298280000.0,0.78,183.30,19.90,2120000000.0,5.69,N/A,6.226,8.88,N/A,2.667,1.51,80.86,6370000.0,1.788,1.74,8840000.0,0.0
2006-12-06,1165384800.0,ADI,24.93,-4.05,1412.9,6.68,-10.73,N/A,22.67,4.47,3.34,21.35,23.07,9.76,15.42,7.172,11480000000.0,9360000000.0,N/A,0.94,3.64,11.13,3.64,1510000000.0,11.13,549480000.0,1.48,102.50,3.60,2130000000.0,6.223,N/A,6.134,10.046,621100000.0,1.68,1.46,85.60,9770000.0,2.4,2.90,8710000.0,0.0
2011-07-29,1311915600.0,ADM,25.77,-7.26,1292.28,7.25,-14.51,85.48,9.43,0.27,1.18,2.86,3.56,4.30,13.25,114.86,32290000000.0,32290000000.0,9.09,0.96,0.44,9.17,0.44,3840000000.0,9.17,2100000000.0,3.25,37.30,32.60,1620000000.0,2.54,14260000000.0,1.74,26.10,32290000000.0,0.28,2.14,71.40,10470000.0,1.70,1.70,10740000.0,0.0
2011-08-05,1312520400.0,ADM,24.3,-8.81,1199.38,15.98,-24.79,85.48,8.64,0.26,1.14,2.86,3.56,4.30,13.25,114.86,31540000000.0,31540000000.0,7.84,0.85,0.43,8.96,0.43,3840000000.0,8.96,2100000000.0,3.25,37.30,32.60,1620000000.0,2.54,14260000000.0,1.74,26.10,31540000000.0,0.26,2.14,71.40,10470000.0,1.70,1.70,10740000.0,0.0
2009-01-09,1231480800.0,ADM,22.56,12.54,890.35,28.6,-16.06,0.628,7.48,0.23,1.32,3.09,4.33,6.59,19.02,121.348,17920000000.0,23330000000.0,N/A,0.62,0.30,5.698,0.30,3840000000.0,5.698,2410000000.0,3.735,138.10,65.00,2990000000.0,4.653,8510000000.0,1.907,21.097,2690000000.0,0.22,2.26,73.10,13550000.0,1.8,2.20,N/A,0.0
2007-04-09,1176094800.0,ADM,29.68,16.0,1444.61,-5.47,21.47,0.541,15.23,0.62,2.27,4.10,5.76,8.30,16.32,59.538,24160000000.0,27530000000.0,N/A,1.41,0.70,8.615,0.70,2970000000.0,8.615,1600000000.0,2.43,20.00,18.00,822780000.0,1.252,5820000000.0,4.594,16.309,335600000.0,0.93,13.16,68.30,4210000.0,0.7,0.70,4980000.0,1.0
2007-10-12,1192165200.0,ADM,28.09,-55.82,1561.8,-42.42,-13.4,0.47,10.59,0.50,1.94,4.91,4.69,5.56,20.53,67.616,22460000000.0,27080000000.0,N/A,1.55,0.62,9.799,0.62,3240000000.0,9.799,2160000000.0,3.30,132.80,27.90,663000000.0,1.03,5290000000.0,1.922,17.500999,303000000.0,0.35,8.79,60.20,11830000.0,2.5,1.90,12110000.0,0.0
2007-06-18,1182142800.0,ADM,27.41,-3.47,1531.05,-11.76,8.29,0.597,14.08,0.54,2.11,3.91,5.29,6.77,16.29,63.2,22580000000.0,28060000000.0,N/A,1.49,0.68,8.841,0.68,2970000000.0,8.841,1620000000.0,2.46,4.30,24.80,896530000.0,1.373,6370000000.0,1.836,16.35,442070000.0,0.58,2.87,63.80,12270000.0,2.00,2.00,11360000.0,1.0
2005-01-26,1106719200.0,ADM,17.29,27.53,1174.07,8.5,19.03,0.613,24.10,0.40,1.89,1.64,2.52,3.15,7.97,57.207,14820000000.0,18380000000.0,15.00,2.37,0.49,11.32,0.49,2150000000.0,11.32,610830000.0,0.94,9.70,17.70,1420000000.0,2.17,4850000000.0,1.605,12.075,860610000.0,0.452,13.63,65.03,4540000.0,2.221,0.80,5080000.0,1.0
2013-06-07,1370581200.0,ADM,29.28,40.23,1643.38,18.62,21.61,46.71,17.53,0.24,1.14,1.37,1.84,2.46,6.70,138.08,28470000000.0,28470000000.0,10.95,1.61,0.31,11.15,0.31,3670000000.0,11.15,1240000000.0,1.89,32.60,2.70,1630000000.0,2.48,8860000000.0,1.73,28.76,3470000000.0,0.76,2.18,74.60,8820000.0,2.00,1.40,8570000.0,1.0
2005-02-14,1108360800.0,ADM,18.78,27.16,1206.14,5.75,21.41,0.528,22.73,0.43,2.01,1.90,2.69,3.56,8.88,56.837,16040000000.0,19170000000.0,15.61,1.80,0.52,11.42,0.52,2150000000.0,11.42,703510000.0,1.08,9.70,17.70,1250000000.0,1.9,4510000000.0,1.741,12.075,860610000.0,0.428,13.64,64.80,4540000.0,2.221,0.80,5080000.0,1.0
2007-03-07,1173247200.0,ADM,26.74,37.81,1391.97,-6.3,44.11,0.541,13.56,0.55,2.02,4.10,5.66,6.88,16.32,59.632,21510000000.0,26510000000.0,N/A,1.40,0.68,8.394,0.68,2970000000.0,8.394,1600000000.0,2.43,20.00,18.00,822780000.0,1.261,5820000000.0,1.691,16.309,335600000.0,0.75,2.87,64.30,3770000.0,0.5,0.60,4210000.0,1.0
